LOCATION,latitude,longitude,incidence,RISK,100,cfr,Z,NEW CASES,TOTAL CASES,NEW DEATHS,TOTAL DEATHS,rank
Moody|South Dakota|US,44.02266214,-96.67081159,456.2043796,0.055555556,5.555555556,0,0,2,36,0,0,2576
Isabela|Puerto Rico|US,18.44981,-67.005093,243.2556814,0.056818182,5.681818182,0,0,10,176,0,0,2581
Scott|Kansas|US,38.48222076,-100.9066539,580.5515239,0.057471264,5.747126437,0,0,5,87,0,0,2586
Lajas|Puerto Rico|US,18.011661,-67.040585,267.9299499,0.057692308,5.769230769,0,0,6,104,0,0,2588
Corozal|Puerto Rico|US,18.304264,-66.327738,379.6241452,0.058479532,5.847953216,0,0,20,342,0,0,2592
Las Piedras|Puerto Rico|US,18.187527,-65.869468,318.0349063,0.059574468,5.957446809,0,0,14,235,0,0,2597
Martin|Indiana|US,38.7099921,-86.80373186,409.556314,0.060606061,6.060606061,0,0,4,66,0,0,2603
Clark|Missouri|US,40.41040752,-91.73661677,117.6989848,0.060606061,6.060606061,0,0,2,33,0,0,2603
Martin|Kentucky|US,37.79990579,-82.51247478,259.0442162,0.06122449,6.12244898,0,0,3,49,0,0,2605
Lawrence|Illinois|US,38.71987914,-87.72884035,261.5129481,0.0625,6.25,0,0,5,80,0,0,2612
Holt|Nebraska|US,42.45522056,-98.78402558,69.53412139,0.0625,6.25,0,0,1,16,0,0,2612
Dickey|North Dakota|US,46.11017712,-98.5049008,205.2545156,0.0625,6.25,0,0,1,16,0,0,2612
Adjuntas|Puerto Rico|US,18.180117,-66.754367,400.3490222,0.0625,6.25,0,0,7,112,0,0,2612
Menominee|Michigan|US,45.58038692,-87.55370409,377.524144,0.063063063,6.306306306,0,0,14,222,0,0,2614
Edwards|Illinois|US,38.41353228,-88.05720863,187.6465989,0.064516129,6.451612903,0,0,2,31,0,0,2619
Mackinac|Michigan|US,46.07028979,-85.04980537,185.2023335,0.064516129,6.451612903,0,0,2,31,0,0,2619
Siskiyou|California|US,41.59198861,-122.5407434,165.3689795,0.06504065,6.504065041,0,0,8,123,0,0,2621
Schoolcraft|Michigan|US,46.19235734,-86.19972234,98.83864591,0.066666667,6.666666667,0,0,1,15,0,0,2627
Harper|Oklahoma|US,36.78836519,-99.6679804,135.5748373,0.066666667,6.666666667,0,0,1,15,0,0,2627
Kingfisher|Oklahoma|US,35.94530008,-97.94193268,608.943863,0.067961165,6.796116505,0,0,14,206,0,0,2629
Blaine|Oklahoma|US,35.87518314,-98.43307003,413.6175628,0.070175439,7.01754386,0,0,4,57,0,0,2631
Fremont|Iowa|US,40.7454272,-95.60129045,445.4022989,0.074074074,7.407407407,0,0,4,54,0,0,2638
Lake|Minnesota|US,47.64270764,-91.44557998,131.5665821,0.074074074,7.407407407,0,0,2,27,0,0,2638
Holt|Missouri|US,40.09799248,-95.2163888,136.2707245,0.074074074,7.407407407,0,0,4,54,0,0,2638
Iron|Missouri|US,37.55487945,-90.7735296,98.7654321,0.075,7.5,0,0,3,40,0,0,2641
Johnston|Oklahoma|US,34.31440473,-96.66011537,333.7843933,0.075757576,7.575757576,0,0,5,66,0,0,2643
Marion|Iowa|US,41.33445101,-93.09934783,427.0291402,0.075862069,7.586206897,0,0,22,290,0,0,2644
Izard|Arkansas|US,36.09604046,-91.90847954,278.817228,0.076923077,7.692307692,0,0,6,78,0,0,2652
Hand|South Dakota|US,44.54708407,-99.00386459,219.3669696,0.076923077,7.692307692,0,0,1,13,0,0,2652
Archer|Texas|US,33.61569967,-98.68754589,198.7606688,0.076923077,7.692307692,0,0,3,39,0,0,2652
Hawaii|Hawaii|US,19.60121157,-155.5210167,57.06827847,0.078125,7.8125,0,0,15,192,0,0,2654
Massac|Illinois|US,37.22078441,-88.71036614,239.6166134,0.078431373,7.843137255,0,0,4,51,0,0,2655
Roseau|Minnesota|US,48.77501878,-95.81079919,276.9535114,0.079365079,7.936507937,0,0,5,63,0,0,2659
Stevens|Minnesota|US,45.58613007,-96.00163705,152.9831719,0.08,8,0,0,2,25,0,0,2661
Green Lake|Wisconsin|US,43.80025981,-89.04679553,264.3684238,0.081081081,8.108108108,0,0,6,74,0,0,2663
San German|Puerto Rico|US,18.111484,-67.038581,337.7712726,0.082417582,8.241758242,0,0,15,182,0,0,2666
Montmorency|Michigan|US,45.0275929,-84.12696227,75.04288165,0.083333333,8.333333333,0,0,1,12,0,0,2668
Jackson|Ohio|US,39.01914254,-82.6181856,#N/A,0.084745763,8.474576271,0,0,10,118,0,0,2670
Gasconade|Missouri|US,38.43947277,-91.50847147,129.1989664,0.086956522,8.695652174,0,0,4,46,0,0,2672
Clay|Illinois|US,38.75388572,-88.48914513,91.01941748,0.087719298,8.771929825,0,0,5,57,0,0,2673
Craig|Virginia|US,37.48133648,-80.21072274,292.3406743,0.090909091,9.090909091,0,0,2,22,0,0,2679
Ontonagon|Michigan|US,46.6652262,-89.31390481,69.93006993,0.09375,9.375,0,0,3,32,0,0,2682
Grant|Oklahoma|US,36.796297,-97.78638765,207.7082853,0.1,10,0,0,2,20,0,0,2691
Hamlin|South Dakota|US,44.67385954,-97.18829593,227.1252433,0.1,10,0,0,4,40,0,0,2691
McPherson|South Dakota|US,45.76626028,-99.22118798,252.2068096,0.1,10,0,0,1,10,0,0,2691
Walworth|South Dakota|US,45.43019636,-100.0307514,331.1867525,0.1,10,0,0,3,30,0,0,2691
Crawford|Illinois|US,39.0032229,-87.75954624,155.3543687,0.102040816,10.20408163,0,0,5,49,0,0,2694
Dawes|Nebraska|US,42.71985036,-103.1313774,58.21399464,0.102040816,10.20408163,0,0,5,49,0,0,2694
Wadena|Minnesota|US,46.58589171,-94.96968506,168.1040784,0.105263158,10.52631579,0,0,4,38,0,0,2697
Barnes|North Dakota|US,46.93579637,-98.06605978,297.6476236,0.105263158,10.52631579,0,0,6,57,0,0,2697
Wrangell|Alaska|US,56.3202004,-132.0583731,#N/A,0.111111111,11.11111111,0,0,1,9,0,0,2700
Whitman|Washington|US,46.90022523,-117.5241763,167.6512853,0.111111111,11.11111111,0,0,16,144,0,0,2700
Wolfe|Kentucky|US,37.73941626,-83.49303612,125.751013,0.115384615,11.53846154,0,0,3,26,0,0,2702
Fulton|Illinois|US,40.47289135,-90.20862357,72.80139779,0.117647059,11.76470588,0,0,8,68,0,0,2707
Clearwater|Minnesota|US,47.57992111,-95.37790562,158.7661601,0.117647059,11.76470588,0,0,2,17,0,0,2707
Monroe|Missouri|US,39.49593978,-92.00043978,150.3933364,0.117647059,11.76470588,0,0,6,51,0,0,2707
Edmunds|South Dakota|US,45.41846445,-99.21545423,261.164795,0.12,12,0,0,3,25,0,0,2709
Tazewell|Virginia|US,37.12191123,-81.56685568,199.5319621,0.124260355,12.4260355,0,0,21,169,0,0,2710
Essex|New York|US,44.11630765,-73.77297842,149.1121052,0.132653061,13.26530612,0,0,13,98,0,0,2711
Unassigned|New Mexico|US, nil, nil,#N/A,0.133245383,13.32453826,0,0,202,1516,0,0,2712
Antrim|Michigan|US,44.99690221,-85.15503082,145.7725948,0.134615385,13.46153846,0,0,7,52,0,0,2713
Custer|South Dakota|US,43.67741105,-103.4534521,144.8952296,0.135135135,13.51351351,0,0,10,74,0,0,2714
Ziebach|South Dakota|US,44.97881876,-101.6654622,290.275762,0.136363636,13.63636364,0,0,6,44,0,0,2715
Ralls|Missouri|US,39.52817427,-91.51838643,232.8062858,0.1375,13.75,0,0,11,80,0,0,2716
Pondera|Montana|US,48.22773388,-112.2252703,152.2585011,0.142857143,14.28571429,0,0,2,14,0,0,2719
Sully|South Dakota|US,44.71571812,-100.1278092,71.8907261,0.142857143,14.28571429,0,0,1,7,0,0,2719
Spink|South Dakota|US,44.93837606,-98.34626602,297.9924718,0.147058824,14.70588235,0,0,5,34,0,0,2721
Radford|Virginia|US,37.12222899,-80.5602732,136.9938079,0.14953271,14.95327103,0,0,16,107,0,0,2722
Covington|Virginia|US,37.7824656,-79.98631446,198.6276634,0.157894737,15.78947368,0,0,3,19,0,0,2724
Hettinger|North Dakota|US,46.43375068,-102.4632417,240.0960384,0.166666667,16.66666667,0,0,2,12,0,0,2728
Madison|Missouri|US,37.47865134,-90.3467143,132.3626737,0.194029851,19.40298507,0,0,13,67,0,0,2731
Prince of Wales-Hyder|Alaska|US,55.76261984,-133.0511621,80.60615831,0.2,20,0,0,4,20,0,0,2733
Frontier|Nebraska|US,40.52993007,-100.3924658,114.1987057,0.2,20,0,0,1,5,0,0,2733
Alfalfa|Oklahoma|US,36.73090616,-98.32408495,70.15082427,0.222222222,22.22222222,0,0,2,9,0,0,2734
Searcy|Arkansas|US,35.9109364,-92.69936482,317.2186271,0.224137931,22.4137931,0,0,13,58,0,0,2735
Unassigned|New Jersey|US, nil, nil,#N/A,0.231850117,23.18501171,0,0,99,427,0,0,2736
Billings|North Dakota|US,47.02366884,-103.3762965,107.7586207,0.25,25,0,0,1,4,0,0,2738
Potter|South Dakota|US,45.06583079,-99.95498503,46.44681839,0.25,25,0,0,1,4,0,0,2738
Lee|Kentucky|US,37.59645942,-83.71513901,40.52411185,0.272727273,27.27272727,0,0,3,11,0,0,2739
Lincoln|Nevada|US,37.64268459,-114.8790388,57.88153579,0.285714286,28.57142857,0,0,2,7,0,0,2740
Golden Valley|North Dakota|US,46.94022281,-103.8465421,227.1436684,0.318181818,31.81818182,0,0,7,22,0,0,2741
Thomas|Nebraska|US,41.91358968,-100.5556632,138.5041551,0.333333333,33.33333333,0,0,1,3,0,0,2743
Jones|South Dakota|US,43.96278565,-100.6940008,110.7419712,0.333333333,33.33333333,0,0,1,3,0,0,2743
Atchison|Kansas|US,39.53185661,-95.30870026,367.0752193,0.369426752,36.94267516,0,0,58,157,0,0,2744
Grant|North Dakota|US,46.35821257,-101.6390013,175.9014952,0.375,37.5,0,0,3,8,0,0,2745
Monroe|West Virginia|US,37.56274716,-80.54577965,143.126177,0.456140351,45.61403509,0,0,26,57,0,0,2747
Hitchcock|Nebraska|US,40.17609175,-101.0416477,36.20564808,0.5,50,0,0,1,2,0,0,2749
Grant|Oregon|US,44.49024544,-119.0068631,27.78163634,0.5,50,0,0,4,8,0,0,2749
Effingham|Illinois|US,39.05935711,-88.58969584,238.1792519,0.059945504,5.994550409,0.272479564,0.045454545,22,367,0,1,2598
Madison|Kentucky|US,37.71659336,-84.27220275,369.9441857,0.054161162,5.416116248,0.264200793,0.048780488,41,757,0,2,2566
Arunachal Pradesh|India,27.768456,96.384277,94.49472702,0.030096184,3.009618368,0.155134967,0.051546392,97,3223,0,5,2268
Luhansk Oblast|Ukraine,48.574,39.3078,5.669584954,0.081896552,8.189655172,0.431034483,0.052631579,19,232,0,1,2665
Dadra and Nagar Haveli and Daman and Diu|India,20.194742,73.080901,172.8046982,0.017924528,1.79245283,0.094339623,0.052631579,38,2120,0,2,1787
Geneva|Alabama|US,31.09389027,-85.83572839,776.5216398,0.110144928,11.01449275,0.579710145,0.052631579,38,345,0,2,2698
Turks and Caicos Islands|United Kingdom,21.694,-71.7979,268.6089157,0.093994778,9.399477807,0.522193211,0.055555556,36,383,0,2,2683
Reno|Kansas|US,37.95230263,-98.08607292,340.3335591,0.030981067,3.098106713,0.17211704,0.055555556,18,581,0,1,2291
Ward|North Dakota|US,48.22390169,-101.5436763,243.9348916,0.047244094,4.724409449,0.262467192,0.055555556,18,381,0,1,2515
Chattahoochee|Georgia|US,32.34341231,-84.78809239,5299.349042,0.03655914,3.655913978,0.215053763,0.058823529,34,930,0,2,2398
Overton|Tennessee|US,36.34117832,-85.28989535,553.0326874,0.04610951,4.610951009,0.288184438,0.0625,16,347,0,1,2505
Uganda,1.3733,32.2903,#N/A,0.146814404,14.68144044,0.923361034,0.062893082,318,2166,1,20,2720
Henry|Illinois|US,41.3533994,-90.13296166,380.2670047,0.040871935,4.08719346,0.272479564,0.066666667,15,367,0,1,2452
Sikkim|India,27.571671,88.472712,88.37364959,0.032585083,3.258508327,0.217233888,0.066666667,45,1381,0,3,2325
Boone|Missouri|US,38.99186229,-92.30723575,623.3964857,0.039153439,3.915343915,0.264550265,0.067567568,74,1890,0,5,2433
St. Francois|Missouri|US,37.81214171,-90.47598685,404.6715763,0.072796935,7.279693487,0.510855683,0.070175439,57,783,0,4,2634
Meade|South Dakota|US,44.56676791,-102.7162741,243.5408725,0.092105263,9.210526316,0.657894737,0.071428571,14,152,0,1,2680
Lincoln|Missouri|US,39.05345619,-90.95588181,460.9153915,0.028688525,2.868852459,0.204918033,0.071428571,14,488,0,1,2219
La Crosse|Wisconsin|US,43.90632465,-91.11451093,656.6906182,0.013592233,1.359223301,0.097087379,0.071428571,14,1030,0,1,1440
Meghalaya|India,25.536934,91.278882,23.85117815,0.051352844,5.135284373,0.386526781,0.075268817,93,1811,1,7,2550
Summit|Utah|US,40.86688146,-110.9535882,1620.595563,0.016149068,1.614906832,0.124223602,0.076923077,13,805,0,1,1660
Johnson|Tennessee|US,36.4552395,-81.84886538,517.2026085,0.03125,3.125,0.260416667,0.083333333,12,384,0,1,2300
Oconto|Wisconsin|US,45.02715345,-88.26807503,432.3754284,0.033994334,3.399433428,0.283286119,0.083333333,12,353,0,1,2352
Green|Wisconsin|US,42.6794956,-89.60243287,327.3809524,0.048582996,4.858299595,0.4048583,0.083333333,12,247,0,1,2526
Christian|Missouri|US,36.9711783,-93.18537118,281.0542356,0.023300971,2.330097087,0.194174757,0.083333333,12,515,0,1,2052
Codington|South Dakota|US,44.97788119,-97.18827677,417.7228748,0.057971014,5.797101449,0.483091787,0.083333333,12,207,0,1,2589
Miller|Missouri|US,38.21450288,-92.42610898,320.0749444,0.060606061,6.060606061,0.505050505,0.083333333,12,198,0,1,2603
Nodaway|Missouri|US,40.36079813,-94.88133008,620.1339852,0.045977011,4.597701149,0.383141762,0.083333333,12,261,1,1,2503
Unassigned|Massachusetts|US, nil, nil,#N/A,0.005607096,0.560709552,0.050973596,0.090909091,55,9809,0,5,506
Jackson|Arkansas|US,35.59802983,-91.21494602,334.9482625,0.064327485,6.432748538,0.584795322,0.090909091,11,171,0,1,2615
Franklin|Illinois|US,37.99189086,-88.92567818,285.9445268,0.038596491,3.859649123,0.350877193,0.090909091,11,285,0,1,2427
Lawrence|South Dakota|US,44.35919441,-103.7929428,100.6036217,0.1,10,1,0.1,10,100,0,1,2691
Clay|South Dakota|US,42.91296147,-96.97656917,788.91258,0.065789474,6.578947368,0.657894737,0.1,10,152,0,1,2623
Clinch|Georgia|US,30.91395822,-82.70432472,2538.531278,0.15037594,15.03759398,1.503759398,0.1,40,266,0,4,2723
Lewis|Tennessee|US,35.52853208,-87.49022694,334.202804,0.085470085,8.547008547,0.854700855,0.1,10,117,0,1,2671
Manitowoc|Wisconsin|US,44.11946801,-87.80928853,355.7817703,0.022421525,2.242152466,0.224215247,0.1,10,446,0,1,2008
Jackson|Oregon|US,42.43201126,-122.7289309,151.6221305,0.029673591,2.96735905,0.296735905,0.1,20,674,0,2,2252
Aruba|Netherlands,12.5211,-69.9683,112.3953318,0.045632334,4.563233377,0.456323338,0.1,70,1534,1,7,2499
Scioto|Ohio|US,38.80270163,-82.98907345,221.7383222,0.03236246,3.236245955,0.323624595,0.1,10,309,0,1,2322
Marion|Missouri|US,39.80601912,-91.62203062,445.1454609,0.030769231,3.076923077,0.307692308,0.1,10,325,0,1,2284
Scott|Kentucky|US,38.29622293,-84.5816631,522.7703319,0.020080321,2.008032129,0.200803213,0.1,10,498,1,1,1904
Taylor|West Virginia|US,39.33602617,-80.0421439,269.541779,0.102040816,10.20408163,1.020408163,0.1,10,98,0,1,2694
Kerala|India,10.450898,76.405749,61.05697503,0.038542073,3.854207332,0.386840331,0.100368324,2172,56354,15,218,2426
Rwanda,-1.9403,29.8739,15.39505732,0.037729318,3.77293181,0.380754586,0.100917431,109,2889,0,11,2415
Loudon|Tennessee|US,35.73939663,-84.31145275,1091.218466,0.032482599,3.248259861,0.348027842,0.107142857,28,862,0,3,2324
Houston|Alabama|US,31.15197924,-85.29939599,1151.281615,0.074782609,7.47826087,0.811594203,0.108527132,129,1725,0,14,2640
Chisago|Minnesota|US,45.5021011,-92.90861945,282.7904346,0.03515625,3.515625,0.390625,0.111111111,9,256,0,1,2373
Baker|Oregon|US,44.70915557,-117.6749883,155.0483751,0.140625,14.0625,1.5625,0.111111111,9,64,0,1,2717
Washington|Indiana|US,38.60219804,-86.1049363,353.1174205,0.05027933,5.027932961,0.558659218,0.111111111,9,179,0,1,2537
Payette|Idaho|US,44.00545243,-116.7647695,1298.484406,0.065454545,6.545454545,0.727272727,0.111111111,36,550,0,4,2622
Le Flore|Oklahoma|US,34.89851864,-94.70392124,369.0851102,0.050847458,5.084745763,0.564971751,0.111111111,27,531,0,3,2544
Clallam|Washington|US,48.04754642,-123.9226319,117.6759644,0.048387097,4.838709677,0.537634409,0.111111111,9,186,0,1,2524
Mason|Washington|US,47.35007586,-123.1863685,217.1699017,0.032142857,3.214285714,0.357142857,0.111111111,9,280,0,1,2314
Shelby|Illinois|US,39.39133527,-88.80611122,240.3623925,0.116438356,11.64383562,1.369863014,0.117647059,17,146,0,2,2704
Russell|Alabama|US,32.28725256,-85.18415324,1972.015666,0.01138647,1.138647019,0.133958473,0.117647059,17,1493,0,2,1214
Calaveras|California|US,38.20537103,-120.552913,235.2684893,0.081218274,8.121827411,1.015228426,0.125,16,197,1,2,2664
Stone|Arkansas|US,35.86251946,-92.15684085,399.8080921,0.052980132,5.298013245,0.662251656,0.125,8,151,0,1,2563
Ste. Genevieve|Missouri|US,37.89090059,-90.1949941,251.4809433,0.088888889,8.888888889,1.111111111,0.125,8,90,0,1,2677
Miyazaki|Japan,32.193204,131.299374,#N/A,0.023668639,2.366863905,0.295857988,0.125,8,338,0,1,2066
Maverick|Texas|US,28.7429195,-100.3157686,3153.843534,0.167147899,16.71478986,2.149502727,0.128598848,521,3117,0,67,2729
Grand Forks|North Dakota|US,47.92093639,-97.45450447,875.4373587,0.078571429,7.857142857,1.020408163,0.12987013,77,980,0,10,2656
Coffee|Alabama|US,31.39932826,-85.98901039,1283.863819,0.042269188,4.226918799,0.556173526,0.131578947,38,899,0,5,2468
Sullivan|Tennessee|US,36.51240691,-82.30412917,431.9599869,0.114126653,11.41266527,1.530967293,0.134146341,164,1437,0,22,2701
Odisha|India,20.505428,84.418059,65.53149781,0.037319459,3.731945934,0.528217959,0.141539553,2819,75537,9,399,2409
Des Moines|Iowa|US,40.92012606,-91.18326592,351.5795417,0.05060241,5.060240964,0.722891566,0.142857143,21,415,1,3,2540
Shizuoka|Japan,34.916975,138.407784,7.163386696,0.015909091,1.590909091,0.227272727,0.142857143,7,440,0,1,1640
Amherst|Virginia|US,37.60308293,-79.14548696,319.5696883,0.027667984,2.766798419,0.395256917,0.142857143,7,253,0,1,2191
Kandiyohi|Minnesota|US,45.1526059,-95.00586446,1511.609065,0.009138381,0.91383812,0.130548303,0.142857143,7,766,0,1,960
Wabash|Illinois|US,38.44272901,-87.84922065,225.6944444,0.075268817,7.52688172,1.075268817,0.142857143,7,93,0,1,2642
Stone|Missouri|US,36.75000327,-93.45256475,247.2458688,0.029535865,2.953586498,0.421940928,0.142857143,7,237,0,1,2250
Reunion|France,-21.1351,55.2471,#N/A,0.037600716,3.76007162,0.537153089,0.142857143,42,1117,1,6,2414
Namibia,-22.9576,18.4904,80.75827772,0.056157458,5.615745757,0.830624774,0.147909968,311,5538,4,46,2577
Marshall|Tennessee|US,35.45798777,-86.76420988,704,0.060948081,6.094808126,0.902934537,0.148148148,27,443,0,4,2604
Henry|Alabama|US,31.51148016,-85.24267944,1342.632956,0.066445183,6.644518272,0.996677741,0.15,20,301,0,3,2624
Flathead|Montana|US,48.29575866,-114.0520569,211.9337996,0.042643923,4.264392324,0.639658849,0.15,20,469,0,3,2472
Assam|India,26.357149,92.830441,107.8635042,0.017436402,1.743640184,0.261546028,0.15,1560,89468,7,234,1753
Honolulu|Hawaii|US,21.45803166,-157.9712182,#N/A,0.044609025,4.460902515,0.671718911,0.150579151,259,5806,1,39,2491
Greene|Missouri|US,37.2575872,-93.34230916,384.1875763,0.028089888,2.808988764,0.432152118,0.153846154,65,2314,0,10,2199
Lincoln|South Dakota|US,43.27841182,-96.7203905,855.5817301,0.016645327,1.66453265,0.256081946,0.153846154,13,781,0,2,1702
Matanuska-Susitna|Alaska|US,62.31305045,-149.5741743,239.112974,0.030660377,3.066037736,0.471698113,0.153846154,13,424,0,2,2280
Grant|Washington|US,47.20753737,-119.4500749,1213.510278,0.04462972,4.462972045,0.735654733,0.164835165,91,2039,0,15,2492
Lincoln|Tennessee|US,35.13738622,-86.58910106,657.6267241,0.015831135,1.583113456,0.263852243,0.166666667,6,379,0,1,1629
Unicoi|Tennessee|US,36.10890856,-82.43709629,682.2121568,0.028985507,2.898550725,0.483091787,0.166666667,6,207,0,1,2230
Elko|Nevada|US,41.14531606,-115.3577619,839.3648869,0.025034771,2.503477051,0.417246175,0.166666667,18,719,0,3,2123
Greenup|Kentucky|US,38.54332505,-82.9215658,227.9332156,0.036144578,3.614457831,0.602409639,0.166666667,6,166,0,1,2392
Glacier|Montana|US,48.70513576,-112.9934235,378.0993238,0.057142857,5.714285714,0.952380952,0.166666667,6,105,0,1,2584
Laclede|Missouri|US,37.65896829,-92.5888493,523.4722728,0.022900763,2.290076336,0.381679389,0.166666667,6,262,0,1,2031
Iron|Wisconsin|US,46.26302338,-90.24295041,1213.293476,0.056603774,5.660377358,0.943396226,0.166666667,6,106,0,1,2579
Boone|Arkansas|US,36.3084504,-93.09374925,379.3545629,0.023346304,2.33463035,0.389105058,0.166666667,6,257,0,1,2054
Juneau|Wisconsin|US,43.92456975,-90.11120239,438.415708,0.035502959,3.550295858,0.591715976,0.166666667,6,169,0,1,2377
Buffalo|Nebraska|US,40.85486962,-99.07500296,642.3810387,0.021201413,2.120141343,0.35335689,0.166666667,12,566,0,2,1949
Logan|Oklahoma|US,35.91899576,-97.44352845,341.588386,0.022641509,2.264150943,0.377358491,0.166666667,6,265,0,1,2016
Morgan|Tennessee|US,36.13248031,-84.64880098,303.6957436,0.034090909,3.409090909,0.568181818,0.166666667,6,176,0,1,2356
Union|Ohio|US,40.30016061,-83.37239023,345.8330508,0.018575851,1.857585139,0.309597523,0.166666667,6,323,0,1,1824
Waller|Texas|US,30.01058447,-95.99011759,707.743547,0.047697368,4.769736842,0.822368421,0.172413793,29,608,0,5,2520
Isabella|Michigan|US,43.64060976,-84.84664923,286.2376918,0.174496644,17.44966443,3.020134228,0.173076923,52,298,0,9,2730
Himachal Pradesh|India,31.927213,77.233081,33.62875916,0.034116445,3.411644535,0.592441267,0.173652695,167,4895,4,29,2357
Cherokee|Oklahoma|US,35.90692775,-94.99980896,600.1192018,0.029360967,2.936096718,0.518134715,0.176470588,17,579,0,3,2241
Bradford|Florida|US,29.95079741,-82.16611613,1120.527641,0.034375,3.4375,0.625,0.181818182,22,640,0,4,2362
El Dorado|California|US,38.77965956,-120.5233166,317.8751627,0.012276786,1.227678571,0.223214286,0.181818182,11,896,0,2,1305
Mozambique,-18.6657,35.5296,#N/A,0.032990315,3.299031477,0.605326877,0.183486239,109,3304,0,20,2334
Live Oak|Texas|US,28.35101362,-98.1246786,1695.748341,0.095744681,9.574468085,1.773049645,0.185185185,27,282,0,5,2685
Brown|South Dakota|US,45.58994323,-98.35165355,1017.018976,0.029795158,2.979515829,0.558659218,0.1875,16,537,0,3,2259
Pitt|North Carolina|US,35.59535426,-77.37353178,906.8174525,0.030715397,3.071539658,0.583203733,0.189873418,79,2572,1,15,2281
Limestone|Texas|US,31.5454767,-96.58095444,721.0820498,0.06824147,6.824146982,1.312335958,0.192307692,26,381,0,5,2630
Trinidad and Tobago,10.6918,-61.2225,11.71854624,0.070967742,7.096774194,1.397849462,0.196969697,66,930,1,13,2632
Lebanon,33.8547,35.8623,63.49771927,0.05011894,5.01189402,0.992535477,0.198036007,611,12191,5,121,2536
Calumet|Wisconsin|US,44.0816316,-88.21780273,459.1826549,0.02283105,2.283105023,0.456621005,0.2,10,438,0,2,2026
Crawford|Missouri|US,37.97663738,-91.30528104,167.2240803,0.03649635,3.649635036,0.729927007,0.2,5,137,1,1,2397
Richland|Illinois|US,38.71240969,-88.08475366,77.35447689,0.094339623,9.433962264,1.886792453,0.2,5,53,0,1,2684
Jefferson|Pennsylvania|US,41.12913106,-78.9986361,131.2607945,0.056818182,5.681818182,1.136363636,0.2,5,88,0,1,2581
